id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
jt589,Staf System Administrator,PT Behaestex,Administrasi Jaringan & Sistem (Teknologi Informasi & Komunikasi),"Gresik, Jawa Timur",Penuh waktu,Tidak ditampilkan,"Rp 4,000,000 – Rp 5,500,000 per month",Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Usia maks. 35 tahunPendidikan min. D3 Teknik InformatikaBerpengalaman di bidang yang sama min. 1 tahun.Memahami virtualisasi server, Gitops, Doker, Linux dan Kubernetes.Memahami db administration, mysql dan postgresql lebih diutamakanMampu melakukan instalasi, konfigurasi, monitoring dan backup layanan server.Mampu melakukan & menerapkan perencanaan, desain, pemeliharaan, pengembangan sistem dan jaringan.Kreatif, tangguh & cepat belajar.Bersedia ditempatkan di Gresik., Usia maks. 35 tahun, Pendidikan min. D3 Teknik Informatika, Berpengalaman di bidang yang sama min. 1 tahun., Memahami virtualisasi server, Gitops, Doker, Linux dan Kubernetes., Memahami db administration, mysql dan postgresql lebih diutamakan, Mampu melakukan instalasi, konfigurasi, monitoring dan backup layanan server., Mampu melakukan & menerapkan perencanaan, desain, pemeliharaan, pengembangan sistem dan jaringan., Kreatif, tangguh & cepat belajar., Bersedia ditempatkan di Gresik., ",https://www.jobstreet.co.id/id/job/72047711?type=standard&ref=search-standalone,;
jt590,Marketing,PT Unipower Teknik Perkasa,Komunikasi Pemasaran (Pemasaran & Komunikasi),Sumatera Selatan,Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Deskripsi Pekerjaan, Mengetahui produk perusahaan.Mencari konsumen yang berpotensi kepada penjualan.Menghubungi konsumen lama dan baru untuk membicarakan kebutuhan konsumen.Menjelaskan fitur produk secara lengkap untuk mengatasi masalah konsumen.Menjawab pertanyaan tentang produk.Melakukan negosiasi harga, syarat dan menyiapkan perjanjian penjualan.Menjaga daftar kontak dan menindaklanjuti hubungan dengan konsumen, Mengetahui produk perusahaan., Mencari konsumen yang berpotensi kepada penjualan., Menghubungi konsumen lama dan baru untuk membicarakan kebutuhan konsumen., Menjelaskan fitur produk secara lengkap untuk mengatasi masalah konsumen., Menjawab pertanyaan tentang produk., Melakukan negosiasi harga, syarat dan menyiapkan perjanjian penjualan., Menjaga daftar kontak dan menindaklanjuti hubungan dengan konsumen, , Persyaratan Pekerjaan:, Berpengalaman di bidang marketing minimal 5 tahunMemiliki SIM A dan SIM CMemiliki kemampuan pelayanan konsumen dan berkomunikasi yang baik.Percaya diri dan tekunRamah, tanggap dan akuratBerorientasi pada targetBersedia ditempatkan di luar kotaGaji besar dan fasilitas menarik, Berpengalaman di bidang marketing minimal 5 tahun, Memiliki SIM A dan SIM C, Memiliki kemampuan pelayanan konsumen dan berkomunikasi yang baik., Percaya diri dan tekun, Ramah, tanggap dan akurat, Berorientasi pada target, Bersedia ditempatkan di luar kota, Gaji besar dan fasilitas menarik, ",https://www.jobstreet.co.id/id/job/72101236?type=standard&ref=search-standalone,;
jt591,Sales Supervisor,PT GLOBAL MITRA PRIMA,Manajemen (Penjualan),"Medan, Sumatera Utara",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Kualifikasi yang dibutuhkan :, Umur maksimal 38 tahunPendidikan minimal D3/S1 di bidang apapunBerpengalaman min 2 tahun di posisi yang samaMenguasai teknik effective sales callMenguasai komputer dan program Ms. Office, terbia, mingguan & bulananBerjiwa pemimpin, jujur, teliti, disiplin serta tanggung jawabKemampuan yang harus dimiliki : Leadership, Problem Solving, Communication skill, dan Sales skillLebih disukai berpengalaman sebagai Supervisor/Koordinator dalam bidang distributor FMCG sebelumnya, Umur maksimal 38 tahun, Pendidikan minimal D3/S1 di bidang apapun, Berpengalaman min 2 tahun di posisi yang sama, Menguasai teknik effective sales call, Menguasai komputer dan program Ms. Office, terbia, mingguan & bulanan, Berjiwa pemimpin, jujur, teliti, disiplin serta tanggung jawab, Kemampuan yang harus dimiliki : Leadership, Problem Solving, Communication skill, dan Sales skill, Lebih disukai berpengalaman sebagai Supervisor/Koordinator dalam bidang distributor FMCG sebelumnya, ",https://www.jobstreet.co.id/id/job/72091254?type=standout&ref=search-standalone,;
jt592,Finance & Accounting,APARTEMEN AMARTAPURA,Akuntansi & Pelaporan Finansial (Akuntansi),"Tangerang Regency, Banten",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Kualifikasi :, Usia maksimal 45 TahunPendidikan min S1 Accounting / Keuangan / PerpajakanPengalaman minimal 6 tahun di Departemen Keuangan / FinanceMampu melakukan Review & Analisa hasil Laporan KeuanganMampu membuat Laporan KeuanganMemahami Perpajakan, Usia maksimal 45 Tahun, Pendidikan min S1 Accounting / Keuangan / Perpajakan, Pengalaman minimal 6 tahun di Departemen Keuangan / Finance, Mampu melakukan Review & Analisa hasil Laporan Keuangan, Mampu membuat Laporan Keuangan, Memahami Perpajakan, , Tugas & Tanggung Jawab :, Menyusun Laporan Keuangan Rugi / Laba, Neraca, dan lainnyaMenyusun Laporan Pajak SPTMelakukan tugas-tugas kontrol dan laporan bulanan yang diperlukanBekerja sama dengan team internal terkaitMencocokkan hasil laporan keuangan dengan PerpajakanSupport pekerjaan diluar pembuatan & review laporan keuangan, Menyusun Laporan Keuangan Rugi / Laba, Neraca, dan lainnya, Menyusun Laporan Pajak SPT, Melakukan tugas-tugas kontrol dan laporan bulanan yang diperlukan, Bekerja sama dengan team internal terkait, Mencocokkan hasil laporan keuangan dengan Perpajakan, Support pekerjaan diluar pembuatan & review laporan keuangan, ",https://www.jobstreet.co.id/id/job/72027377?type=standout&ref=search-standalone,;
jt593,SPECIFIER PROJECT (Konsultan),PT Sarana Artha Grahawisesa,Penelitian & Analisis Pasar (Pemasaran & Komunikasi),Jakarta Raya,Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Deskripsi Pekerjaan:, Melakukan presentasi produk dan menjaga hubungan ke biro arsitek, developer, business owner, dan pengguna.Mendapatkan informasi tentang proyek yang sedang dikerjakan oleh biro arsitekMemproses data dan informasi yang didapatkan dari hasil kunjungan di lapangan ke dalam data base dan form hand over follow up project.Mengumpulkan dan mencari informasi pasar dan produk serta aktivitas kompetitorMengembangkan hubungan yang kuat dengan arsitek, pengembang, konsultan untuk mengumpulkan informasi mengenai proyek yang sedang berlangsungMempersiapkan dan menyampaikan presentasi teknis, seminar, demonstrasi produk untuk tujuan eksternal atau internalMemberikan pelayanan ke klien dengan berkomunikasi untuk menjelaskan fitur dan manfaat produk dan menjawab pertanyaan apa pun tentang produk atau layananMelakukan pembuatan dokumen lengkap tentang spesifikasi produk arsitekMembuat laporan mingguan progress kunjunganMemberikan dukungan kepada sales untuk proyek yang ada dan yang sedang berlangsung bila diperlukanMelakukan riset pasar untuk mengidentifikasi klien potensial dan menentukan kebutuhan merekaMenentukan jadwal pertemuan, seminar dan lain-lain untuk kepentingan agenda perusahaan, Melakukan presentasi produk dan menjaga hubungan ke biro arsitek, developer, business owner, dan pengguna., Mendapatkan informasi tentang proyek yang sedang dikerjakan oleh biro arsitek, Memproses data dan informasi yang didapatkan dari hasil kunjungan di lapangan ke dalam data base dan form hand over follow up project., Mengumpulkan dan mencari informasi pasar dan produk serta aktivitas kompetitor, Mengembangkan hubungan yang kuat dengan arsitek, pengembang, konsultan untuk mengumpulkan informasi mengenai proyek yang sedang berlangsung, Mempersiapkan dan menyampaikan presentasi teknis, seminar, demonstrasi produk untuk tujuan eksternal atau internal, Memberikan pelayanan ke klien dengan berkomunikasi untuk menjelaskan fitur dan manfaat produk dan menjawab pertanyaan apa pun tentang produk atau layanan, Melakukan pembuatan dokumen lengkap tentang spesifikasi produk arsitek, Membuat laporan mingguan progress kunjungan, Memberikan dukungan kepada sales untuk proyek yang ada dan yang sedang berlangsung bila diperlukan, Melakukan riset pasar untuk mengidentifikasi klien potensial dan menentukan kebutuhan mereka, Menentukan jadwal pertemuan, seminar dan lain-lain untuk kepentingan agenda perusahaan, , Kualifikasi:, Pendidikan Minimal S1 Jurusan teknik sipil/arsitek, Manajemen Pemasaran, KomunikasiPengalaman Minimal 3 Tahun sebagai Specifier atau ProjectMemiliki relasi yang luas dengan consultant (lebih diutamakan arsitek / design interior)Memiliki kemampuan presentasi dan negosiasiMampu mengoperasikan komputer, auto cad. Microsoft Office, dan mengerti gambar teknikMemiliki pengetahuan dan pengalaman tentang pendekatan komersial specifier, tren, proses dan prosedurMampu bekerja mandiri dengan sedikit pengawasan.Terorientasi pada target dengan kemampuan luar biasa untuk tampil di bawah tekanan., Pendidikan Minimal S1 Jurusan teknik sipil/arsitek, Manajemen Pemasaran, Komunikasi, Pengalaman Minimal 3 Tahun sebagai Specifier atau Project, Memiliki relasi yang luas dengan consultant (lebih diutamakan arsitek / design interior), Memiliki kemampuan presentasi dan negosiasi, Mampu mengoperasikan komputer, auto cad. Microsoft Office, dan mengerti gambar teknik, Memiliki pengetahuan dan pengalaman tentang pendekatan komersial specifier, tren, proses dan prosedur, Mampu bekerja mandiri dengan sedikit pengawasan., Terorientasi pada target dengan kemampuan luar biasa untuk tampil di bawah tekanan., , ",https://www.jobstreet.co.id/id/job/72078544?type=standout&ref=search-standalone,;
jt594,Maintenance Field Officer (Sulawesi),PT DyKa Konsultama,Pemeliharaan (Teknik),Sulawesi Tengah,Kontrak,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Education D3/S1 Electrical Engineering or Telecommunication Engineering,Have min. 1 year in tower provider / operation maintenance company,Have experience of Fiber Optic and DC PowerMax age. 35 years old,Join ASAP, Education D3/S1 Electrical Engineering or Telecommunication Engineering,, Have min. 1 year in tower provider / operation maintenance company,, Have experience of Fiber Optic and DC Power, Max age. 35 years old,, Join ASAP, ",https://www.jobstreet.co.id/id/job/72049593?type=standout&ref=search-standalone,;
jt595,Administration Branch Staff,PT Hyundai Elevator Indonesia,Asisten Administratif (Administrasi & Dukungan Perkantoran),"Yogyakarta, DI Yogyakarta",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Jobdesc :, Assisting Finance issue.Sending invoices to local customers, AR collection process as well.Reporting the SPT period to the local tax office.Handling for Petty Cash & receipt.Filling all documents / contract letter files, job sheet services, DO, BAST in the form of Hard Copy & Soft Copy (Scan).Monitoring and recapitulating Jobsheet, Berita Acara, all supporting document from technicians.Monitoring PO Backlog per project and per PO.Assisting sales to send contract letters to customers as well as monitoring for sending monitoring documents for sending contract documents.Report & responsible to Finance Manager., Assisting Finance issue., Sending invoices to local customers, AR collection process as well., Reporting the SPT period to the local tax office., Handling for Petty Cash & receipt., Filling all documents / contract letter files, job sheet services, DO, BAST in the form of Hard Copy & Soft Copy (Scan)., Monitoring and recapitulating Jobsheet, Berita Acara, all supporting document from technicians., Monitoring PO Backlog per project and per PO., Assisting sales to send contract letters to customers as well as monitoring for sending monitoring documents for sending contract documents., Report & responsible to Finance Manager., Requirement :, Proficient user of MS OfficeMinimum 1 years experienceCan work independently and under pressureProactive and aggressive personExcellent interpersonal and communication skillsFormal Education Min. D3 & S1 (Economy/Accounting/Management)Proper Communication in English & BahasaTax KnowledgeFinancial SkillDomisili Yogayakarta, Proficient user of MS Office, Minimum 1 years experience, Can work independently and under pressure, Proactive and aggressive person, Excellent interpersonal and communication skills, Formal Education Min. D3 & S1 (Economy/Accounting/Management), Proper Communication in English & Bahasa, Tax Knowledge, Financial Skill, Domisili Yogayakarta, ",https://www.jobstreet.co.id/id/job/72075536?type=standard&ref=search-standalone,;
jt596,Business Development (Central Java & Yogyakarta),PT Oyo Rooms Indonesia,Pengembangan Bisnis Baru (Penjualan),DI Yogyakarta,Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"JOB DESCRIPTIONS, JOB DESCRIPTIONS, , We are looking to hire passionate and energetic individuals who can take high degree of ownership and deliver results for OYO in this new market:, , Plan & oversee business development efforts for OYO Indonesia in assigned areas/clusters with a goal to on-board high-quality budget properties (hotels or housings) onto OYO network.Identify new properties that meet OYO standards in terms of location, pricing, infrastructure quality, owner (partner) willingness etc. and pitch OYO’s partnership proposal.Negotiate OYO’s commercial agreement with interested partners.Work closely with revenue management team to drive topline for the partner.Collaborate with other teams in OYO such as operations, marketing, pricing, customer support, finance etc. to ensure smooth functioning of properties on day-to-day basis.You will be on the field in order to do the meetings, pitching, and closing the deals with property owners., Plan & oversee business development efforts for OYO Indonesia in assigned areas/clusters with a goal to on-board high-quality budget properties (hotels or housings) onto OYO network., Identify new properties that meet OYO standards in terms of location, pricing, infrastructure quality, owner (partner) willingness etc. and pitch OYO’s partnership proposal., Negotiate OYO’s commercial agreement with interested partners., Work closely with revenue management team to drive topline for the partner., Collaborate with other teams in OYO such as operations, marketing, pricing, customer support, finance etc. to ensure smooth functioning of properties on day-to-day basis., You will be on the field in order to do the meetings, pitching, and closing the deals with property owners., , QUALIFICATIONS, QUALIFICATIONS, , 2 years of experience in sales, business development or partnerships/acquisitions. Preferably from financial services and Hospitality (banking, insurance, loan, investment products).Accustomed in working under pressure of acquiring targets.Good presentation and negotiation skills.Good analytical and numerical skills.Thrives in a role that requires meeting new people, building and maintaining relationships.Ready to be placed inCentral Java & Yogyakartaand may be relocated to other cities if needed., 2 years of experience in sales, business development or partnerships/acquisitions. Preferably from financial services and Hospitality (banking, insurance, loan, investment products)., Accustomed in working under pressure of acquiring targets., Good presentation and negotiation skills., Good analytical and numerical skills., Thrives in a role that requires meeting new people, building and maintaining relationships., Ready to be placed inCentral Java & Yogyakartaand may be relocated to other cities if needed., Central Java & Yogyakarta, , OYO is an Equal Opportunity Employer and employment selection decisions are based on merit, qualifications, and abilities. OYO does not discriminate in employment opportunities or practices based on age, race, religion, color, national origin, marital status, gender identity, pregnancy status and other personal characteristics that are unrelated to their job performance., , Note: Only shortlisted candidates will be contacted and former OYO employees are encouraged to apply., Note: Only shortlisted candidates will be contacted and former OYO employees are encouraged to apply., ",https://www.jobstreet.co.id/id/job/72052511?type=standout&ref=search-standalone,;
jt597,HR Compensation Admin,PT. Iforce Consulting Indonesia – www.iforce.co.id,Remunerasi & Tunjangan (Sumber Daya Manusia & Perekrutan),"Jakarta Selatan, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Tanggung Jawab:, Tanggung Jawab:, Merekap reimbursement karyawanMenghitung biaya termasuk gaji karyawan di projectMelakukan proses pendaftaran dan penonaktifan BPJS Kesehatan dan BPJS ketenagakerjaanMembantu dalam proses administrasi karyawan & umumMelakukan pengarsipan dengan baik dan benar, Merekap reimbursement karyawan, Menghitung biaya termasuk gaji karyawan di project, Melakukan proses pendaftaran dan penonaktifan BPJS Kesehatan dan BPJS ketenagakerjaan, Membantu dalam proses administrasi karyawan & umum, Melakukan pengarsipan dengan baik dan benar, Kualifikasi :, Kualifikasi :, Minimal pendidikan D3 di bidang HR, Keuangan atau setara lainnyaMinimal 1 tahun bekerja dan untuk fresh graduates diperbolehkan melamar dengan GPA minimal 3.20Menguasai MS Word dan MS Excel dengan baikLebih diutamakan yang pernah bekerja pada bidang industri IT, Konsultan atau Jasa Profesional lainnyaDisiplin, Proactive dan mampu berkomunikasi dengan baik, Minimal pendidikan D3 di bidang HR, Keuangan atau setara lainnya, Minimal 1 tahun bekerja dan untuk fresh graduates diperbolehkan melamar dengan GPA minimal 3.20, Menguasai MS Word dan MS Excel dengan baik, Lebih diutamakan yang pernah bekerja pada bidang industri IT, Konsultan atau Jasa Profesional lainnya, Disiplin, Proactive dan mampu berkomunikasi dengan baik, ",https://www.jobstreet.co.id/id/job/72036737?type=standout&ref=search-standalone,;
jt598,Sales Promotor (Makassar),MODENA INDONESIA,Asisten Ritel (Ritel & Produk Konsumen),"Makassar, Sulawesi Selatan",Kasual,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"TANGGUNG JAWAB, TANGGUNG JAWAB, Mempromosikan dan menjual produk MODENA kepada konsumen.Memberikan edukasi produk MODENA kepada konsumen.Menyusun dan menjaga kerapihan dan kebersihan area display produk., Mempromosikan dan menjual produk MODENA kepada konsumen., Memberikan edukasi produk MODENA kepada konsumen., Menyusun dan menjaga kerapihan dan kebersihan area display produk., , PERSYARATAN, PERSYARATAN, Pendidikan minimum SMA/sederajat.Berusia maksimum 30 Tahun.Diutamakan memiliki pengalaman sebagai sales promotor elektronik/gadget.Memiliki kemampuan komunikasi dan negosiasi yang baik.Lebih disukai terbiasa menggunakan ms. excel.Percaya diri, berpenampilan rapih, serta menjaga grooming yang baik.Bersedia bekerja dengan sistem shift & target.Lebih disukai memiliki HP Android., Pendidikan minimum SMA/sederajat., Berusia maksimum 30 Tahun., Diutamakan memiliki pengalaman sebagai sales promotor elektronik/gadget., Memiliki kemampuan komunikasi dan negosiasi yang baik., Lebih disukai terbiasa menggunakan ms. excel., Percaya diri, berpenampilan rapih, serta menjaga grooming yang baik., Bersedia bekerja dengan sistem shift & target., Lebih disukai memiliki HP Android., ",https://www.jobstreet.co.id/id/job/72091454?type=standard&ref=search-standalone,;
jt599,SEA FREIGHT IMPORT STAFF,PT. S & C MITRA ABADI,"Pengapalan/Pengurusan Transportasi (Manufaktur, Transportasi & Logistik)","Jakarta Utara, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Kualifikasi :, Maksimal 40 tahunPengalaman 2-3 Tahun di Perusahaan Freight ForwardingMengetahui Dokumen Import (Diutamakan Laut)Aktif Bahasa Inggris secara lisan atau tulisanMahir menggunakan program Microsoft Office (Word, Excel)Mampu bekerja dalam team maupun individu serta mampu bekerja dibawah tekananJujur, teliti, tanggung jawab dan memiliki loyalitas yang tinggi, Maksimal 40 tahun, Pengalaman 2-3 Tahun di Perusahaan Freight Forwarding, Mengetahui Dokumen Import (Diutamakan Laut), Aktif Bahasa Inggris secara lisan atau tulisan, Mahir menggunakan program Microsoft Office (Word, Excel), Mampu bekerja dalam team maupun individu serta mampu bekerja dibawah tekanan, Jujur, teliti, tanggung jawab dan memiliki loyalitas yang tinggi, , Tugas dan Tanggung Jawab :, Berkoordinasi dengan agent luar negeri, vendor dan customer untuk pengaturan shipmentUpdate jadwal dan harga ke customerMenyiapkan dokumen export import untuk proses clearanceMembina hubungan baik dengan customer., Berkoordinasi dengan agent luar negeri, vendor dan customer untuk pengaturan shipment, Update jadwal dan harga ke customer, Menyiapkan dokumen export import untuk proses clearance, Membina hubungan baik dengan customer., , ",https://www.jobstreet.co.id/id/job/72074275?type=standout&ref=search-standalone,;
jt600,Senior Editor Buku Populer,PT Bumi Aksara,"Penyuntingan & Penerbitan (Periklanan, Seni & Media)","Jakarta Timur, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Kualifikasi:, Kualifikasi:, Pendidikan S1 Sastra/Penerbitan/PendidikanMemiliki pengalaman min. 4 tahunMenyukai dunia bukuMenguasai program desain terutama Adobe IndesignMemiliki kemampuan interpersonal yang baikMemiliki imajinasi dan kreativitas yang tinggiMampu bekerja bersama timMampu bekerja sesuai target dan deadline, Pendidikan S1 Sastra/Penerbitan/Pendidikan, Memiliki pengalaman min. 4 tahun, Menyukai dunia buku, Menguasai program desain terutama Adobe Indesign, Memiliki kemampuan interpersonal yang baik, Memiliki imajinasi dan kreativitas yang tinggi, Mampu bekerja bersama tim, Mampu bekerja sesuai target dan deadline, , Tugas & Tanggung Jawab:, Tugas & Tanggung Jawab:, Mencari penulis buku populerMendevelpoment naskahMembuat konsep bukuMenyunting naskah (Copy editor)Menghandle freelance Editor/Ilustrator, Mencari penulis buku populer, Mendevelpoment naskah, Membuat konsep buku, Menyunting naskah (Copy editor), Menghandle freelance Editor/Ilustrator, ",https://www.jobstreet.co.id/id/job/72106405?type=standard&ref=search-standalone,;
jt601,Import / Export,PT Harman Indonesia,"Impor/Ekspor & Pabean (Manufaktur, Transportasi & Logistik)","Jakarta Pusat, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Manage daily operation, execute data make sure completed.Handle all documents for export / import processMaking PEB/PIB and documents related to export-importRegular report on logistics status.Daily Communicating with customers and overseas partners.Conduct coordination with all relevant teams., Manage daily operation, execute data make sure completed., Handle all documents for export / import process, Making PEB/PIB and documents related to export-import, Regular report on logistics status., Daily Communicating with customers and overseas partners., Conduct coordination with all relevant teams., , Qualifications:, Well-developed planning and organization skills.Multi-tasking and scheduling management.Bachelor’s Degree or more, preferably in Logistics Management.Experienced Working in the Logistics/Freight Forwarding company (Minimum 2 years).Understanding of logistics documents, process and flow.Able to operate EDI customs systemPreferably have PPJK certificateFluent in English both oral and written.Computer literate:Microsoft Word, Excel & Power Point.Effective communication and service mind.Discipline, Responsible, Reliable, High initiative, and Able to work in Team.High responsibility and able to work under pressure and tight deadline.Take ownership of customer issues and follow-through till resolution.Learn new things and develop yourself as the company grows., Well-developed planning and organization skills., Multi-tasking and scheduling management., Bachelor’s Degree or more, preferably in Logistics Management., Experienced Working in the Logistics/Freight Forwarding company (Minimum 2 years)., Understanding of logistics documents, process and flow., Able to operate EDI customs system, Preferably have PPJK certificate, Fluent in English both oral and written., Computer literate:Microsoft Word, Excel & Power Point., Computer literate:, Effective communication and service mind., Discipline, Responsible, Reliable, High initiative, and Able to work in Team., High responsibility and able to work under pressure and tight deadline., Take ownership of customer issues and follow-through till resolution., Learn new things and develop yourself as the company grows., ",https://www.jobstreet.co.id/id/job/72100698?type=standout&ref=search-standalone,;
jt602,Finance Staff - Manufacturing - Cibitung - On Site (ID: 595076),PT. PERSOLKELLY Recruitment Indonesia,Akuntansi & Pelaporan Finansial (Akuntansi),"Cibitung, Jawa Barat",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"PERSOLKELLY Indonesia is currently assisting one of our clients in theManufacturing companyin finding great talent as aFinance Staffwith the requirement as follows:, Manufacturing company, Finance Staff, Working Location: CIBITUNG, , Job Responsibilities:, Prepares reports and documents covering accounting transactions for management reviewEnsures that accurate records are kept by standard practicesEstablishes budgets, forecasts future cash flows, provides periodic financial analysisHandle BS, PnL,Cashflow, TaxMonitors budget performance, expenditure control, Prepares reports and documents covering accounting transactions for management review, Ensures that accurate records are kept by standard practices, Establishes budgets, forecasts future cash flows, provides periodic financial analysis, Handle BS, PnL,Cashflow, Tax, Monitors budget performance, expenditure control, , Requirements:, Bachelor degree from finance and accounting majorHas 3 years experience in handling finance accounting tax for manufacturing companyStrong analytical and problem-solving skillsExcellent communication and interpersonal skillsAdvanced knowledge of financial modeling, forecasting, and reportingStrong attention to detail and accuracyKnowledge of tax regulations and compliance-related guidelinesFluent in EnglishWill to be located in CIbitung Area., Bachelor degree from finance and accounting major, Has 3 years experience in handling finance accounting tax for manufacturing company, Strong analytical and problem-solving skills, Excellent communication and interpersonal skills, Advanced knowledge of financial modeling, forecasting, and reporting, Strong attention to detail and accuracy, Knowledge of tax regulations and compliance-related guidelines, Fluent in English, Will to be located in CIbitung Area., , , ",https://www.jobstreet.co.id/id/job/72078932?type=standard&ref=search-standalone,;
jt603,Admin Finance,PT Lancar Inti Nusantara,Akuntansi & Pelaporan Finansial (Akuntansi),"Jakarta Barat, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Rp 3.000.000 – Rp 3.500.000 per month,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Kualifikasi :, Kualifikasi :, Usia 20 - 30 tahunPendidikan minimal S1Memiliki pengalaman di bidangFinance,Accountingdan Administrasi minimal 1 tahunMenguasai Microsoft OfficeMenguasaisoftwareAkuntansi lebih disukai dan diutamakan (Min Excel)Bertanggung jawab, jujur dan telitiDapat bekerja dalam sebuah timMahir dalam pengoperasian komputer, Usia 20 - 30 tahun, Pendidikan minimal S1, Memiliki pengalaman di bidangFinance,Accountingdan Administrasi minimal 1 tahun, Menguasai Microsoft Office, MenguasaisoftwareAkuntansi lebih disukai dan diutamakan (Min Excel), Bertanggung jawab, jujur dan teliti, Dapat bekerja dalam sebuah tim, Mahir dalam pengoperasian komputer, , Tugas dan Tanggung Jawab:, Tugas dan Tanggung Jawab:, Memeriksa semua data yang masuk ke bankMembuat laporan pembayaran hutang vendor (Account Payable)Arus kasMemeriksa data-data tagihan yang belum dialokasikan keAccountingMembuat kasbon debet tagihan keAccountingMembuat laporan keuanganMenganalisa kompetitor dan trenmarketManajemen keuanganMenerima keluhan atau masukan terhadapinvoice, Memeriksa semua data yang masuk ke bank, Membuat laporan pembayaran hutang vendor (Account Payable), Arus kas, Memeriksa data-data tagihan yang belum dialokasikan keAccounting, Membuat kasbon debet tagihan keAccounting, Membuat laporan keuangan, Menganalisa kompetitor dan trenmarket, Manajemen keuangan, Menerima keluhan atau masukan terhadapinvoice, ",https://www.jobstreet.co.id/id/job/72034419?type=standout&ref=search-standalone,;
jt604,Telemarketing Section Head - Yogyakarta,OTO Group,Koordinator Penjualan (Penjualan),"Yogyakarta, DI Yogyakarta",Penuh waktu,Tidak ditampilkan,Rp 5.000.000 – Rp 6.000.000 per month,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Lingkup Pekerjaan:, Lingkup Pekerjaan:, , Meningkatkan penjualan produk pembiayaan yang ditawarkan oleh Telemarketing Officer melalui telepon dengan melakukan pengelolaan dan supervisi kepada Telemarketing Officer agar dapat memenuhi tingkat produktifitas dan efektifitas penjualan yang diharapkan, Meningkatkan penjualan produk pembiayaan yang ditawarkan oleh Telemarketing Officer melalui telepon dengan melakukan pengelolaan dan supervisi kepada Telemarketing Officer agar dapat memenuhi tingkat produktifitas dan efektifitas penjualan yang diharapkan, , Kualifikasi:, Kualifikasi:, , Usia maksimal 35 tahunPendidikan minimal S1 semua jurusanMemiliki pengalaman bekerja sebagai Team Leader/Supervisor Telemarketing di bidang Pembiayaan/Perbankan/Asuransi selama minimal 2 tahunMemiliki jiwa kepemimpinan dan terbiasa memimpin teamPenempatan di Yogyakarta, Usia maksimal 35 tahun, Pendidikan minimal S1 semua jurusan, Memiliki pengalaman bekerja sebagai Team Leader/Supervisor Telemarketing di bidang Pembiayaan/Perbankan/Asuransi selama minimal 2 tahun, Memiliki pengalaman bekerja sebagai Team Leader/Supervisor Telemarketing di bidang Pembiayaan/Perbankan/Asuransi selama minimal 2 tahun, Memiliki jiwa kepemimpinan dan terbiasa memimpin team, Penempatan di Yogyakarta, Penempatan di Yogyakarta, , Benefit:, Benefit:, Karyawan TetapBPJS Kesehatan, KetenagakerjaanAsuransi KesehatanGaji PokokInsentif, Karyawan Tetap, BPJS Kesehatan, Ketenagakerjaan, Asuransi Kesehatan, Gaji Pokok, Insentif, , ",https://www.jobstreet.co.id/id/job/72032823?type=standout&ref=search-standalone,;
